Date,Week,Month,Country,Region,DC_ID,DC_Name,DC_Manager,Team_Leader,Team,Shift,Employee_ID,Employee_Name,Role,SelectionRate_Cases,PickRate,ReplenishmentRate,IdleSelectionTime_pct,OnTaskTime_pct,Overtime_pct,LaborHours,LaborCost_EUR,OrdersProcessed,UnitsProcessed,ForecastVolume,ActualVolume,CapacityUtilization_pct,EquipmentDowntime_Min,InventoryAccuracy_pct,PickingErrorRate_pct,OnTimeShipment_pct,Absenteeism_pct,SafetyIncidents,Anomaly_Scenario
2025-01-02,WK01,2025-01,Germany,DACH,DC009,Cologne DC,Manager_Cologne,TL_DC009_B,Team_B,Morning,EMP0272,Employee_0272,Warehouse Associate,172.8,138.8,161.2,4.2,87.5,7.5,7.33,269.21,280,1083,1072,982,98.2,0,98.1,2.68,96.1,1.0,0,None
2025-01-02,WK01,2025-01,Germany,DACH,DC008,Munich DC,Manager_Munich,TL_DC008_C,Team_C,Night,EMP0244,Employee_0244,Warehouse Associate,121.9,157.2,126.5,7.4,93.6,7.6,9.2,287.81,264,865,849,1006,91.5,36.0,95.9,0.72,98.5,3.0,0,None
2025-01-02,WK01,2025-01,Germany,DACH,DC008,Munich DC,Manager_Munich,TL_DC008_D,Team_D,Evening,EMP0252,Employee_0252,Packer,153.3,139.3,126.9,4.8,90.8,7.3,8.32,266.37,280,1364,963,925,84.1,7.3,99.1,2.37,96.1,5.6,0,None
2025-01-02,WK01,2025-01,Germany,DACH,DC008,Munich DC,Manager_Munich,TL_DC008_B,Team_B,Night,EMP0240,Employee_0240,Picker,160.8,147.4,106.0,8.9,89.7,7.7,7.81,215.12,237,1158,943,931,84.6,0,97.5,1.27,98.1,5.1,0,None
2025-01-02,WK01,2025-01,Germany,DACH,DC009,Cologne DC,Manager_Cologne,TL_DC009_A,Team_A,Night,EMP0260,Employee_0260,Warehouse Associate,159.3,148.1,164.1,7.2,83.9,8.2,8.44,228.91,230,823,801,716,71.6,15.2,98.3,2.63,96.9,4.3,0,None
2025-01-02,WK01,2025-01,Germany,DACH,DC006,Hamburg DC,Manager_Hamburg,TL_DC006_B,Team_B,Evening,EMP0173,Employee_0173,Warehouse Associate,170.9,178.8,136.6,5.1,90.6,6.5,8.86,318.61,258,1435,963,1003,80.2,13.3,97.1,1.39,93.5,2.9,0,None
2025-01-02,WK01,2025-01,Belgium,Benelux,DC012,Antwerp DC,Manager_Antwerp,TL_DC012_A,Team_A,Evening,EMP0356,Employee_0356,Replenisher,174.0,150.4,151.3,4.0,90.4,6.0,8.64,224.68,219,966,754,672,64.0,41.2,98.3,0.75,95.1,5.5,0,None
2025-01-02,WK01,2025-01,Germany,DACH,DC005,Muelheim DC,Manager_Muelheim,TL_DC005_D,Team_D,Morning,EMP0155,Employee_0155,Replenisher,189.6,157.7,142.6,5.5,92.5,7.8,8.62,295.23,288,1258,857,983,75.6,13.8,97.2,2.35,100,2.0,0,None
2025-01-02,WK01,2025-01,Germany,DACH,DC006,Hamburg DC,Manager_Hamburg,TL_DC006_C,Team_C,Morning,EMP0181,Employee_0181,Replenisher,178.7,165.9,147.4,7.4,90.5,6.7,8.21,276.05,253,888,975,886,70.9,22.1,97.7,2.66,98.5,3.0,0,None
2025-01-02,WK01,2025-01,Germany,DACH,DC010,Frankfurt DC,Manager_Frankfurt,TL_DC010_B,Team_B,Night,EMP0301,Employee_0301,Packer,148.0,135.0,117.5,6.9,84.6,9.8,9.68,287.05,269,843,1211,1256,105,33.1,95.9,0.2,99.2,2.2,0,None
2025-01-02,WK01,2025-01,Netherlands,Benelux,DC001,Amsterdam DC,Manager_Amsterdam,TL_DC001_B,Team_B,Evening,EMP0016,Employee_0016,Replenisher,178.7,152.4,124.5,5.4,90.3,7.8,8.49,290.55,309,1219,1007,952,105,15.1,97.1,2.9,98.4,2.5,0,None
2025-01-02,WK01,2025-01,Netherlands,Benelux,DC002,Rotterdam DC,Manager_Rotterdam,TL_DC002_D,Team_D,Night,EMP0057,Employee_0057,Replenisher,161.2,129.4,139.8,6.4,88.8,5.4,8.63,235.73,200,759,1010,1130,94.2,22.1,99.4,1.79,98.4,5.7,0,None
2025-01-02,WK01,2025-01,Germany,DACH,DC007,Berlin DC,Manager_Berlin,TL_DC007_A,Team_A,Morning,EMP0198,Employee_0198,Warehouse Associate,194.9,151.7,133.6,7.0,88.6,6.3,8.01,266.84,317,1058,956,1022,105,4.6,98.0,3.42,99.6,0.7,0,None
2025-01-02,WK01,2025-01,Germany,DACH,DC010,Frankfurt DC,Manager_Frankfurt,TL_DC010_B,Team_B,Night,EMP0299,Employee_0299,Packer,165.9,119.6,118.4,4.3,88.4,7.5,8.98,285.16,234,1287,904,805,70.0,9.2,99.8,1.77,97.7,3.5,0,None
2025-01-02,WK01,2025-01,Germany,DACH,DC010,Frankfurt DC,Manager_Frankfurt,TL_DC010_A,Team_A,Morning,EMP0295,Employee_0295,Replenisher,179.8,149.2,166.0,8.5,86.0,8.8,9.48,343.77,248,781,908,818,71.1,4.9,95.5,1.65,93.6,4.5,0,None
2025-01-02,WK01,2025-01,Netherlands,Benelux,DC003,Utrecht DC,Manager_Utrecht,TL_DC003_D,Team_D,Evening,EMP0092,Employee_0092,Replenisher,133.8,111.5,136.7,4.7,91.7,3.3,8.53,269.14,162,605,831,861,90.6,44.1,99.7,0.31,98.1,7.5,0,None
2025-01-02,WK01,2025-01,Germany,DACH,DC010,Frankfurt DC,Manager_Frankfurt,TL_DC010_D,Team_D,Night,EMP0313,Employee_0313,Warehouse Associate,168.0,137.2,113.8,8.1,85.0,10.8,9.16,261.11,256,1046,949,866,75.3,29.9,96.4,1.63,99.7,4.8,0,None
2025-01-02,WK01,2025-01,Netherlands,Benelux,DC004,Eindhoven DC,Manager_Eindhoven,TL_DC004_B,Team_B,Morning,EMP0110,Employee_0110,Warehouse Associate,202.3,168.0,147.2,5.3,90.0,7.5,8.28,316.41,286,1160,920,877,105,16.8,98.5,1.55,97.1,1.8,0,None
2025-01-02,WK01,2025-01,Belgium,Benelux,DC012,Antwerp DC,Manager_Antwerp,TL_DC012_D,Team_D,Night,EMP0379,Employee_0379,Packer,145.2,105.7,109.8,8.1,89.3,9.0,9.18,256.12,156,510,996,1194,105,0,98.7,3.74,98.2,3.3,0,None
2025-01-02,WK01,2025-01,Belgium,Benelux,DC012,Antwerp DC,Manager_Antwerp,TL_DC012_D,Team_D,Evening,EMP0377,Employee_0377,Warehouse Associate,180.6,126.3,129.1,8.4,92.0,7.4,9.28,239.67,196,1119,1018,957,91.1,32.4,98.7,0.62,96.4,6.0,0,None
2025-01-02,WK01,2025-01,Netherlands,Benelux,DC004,Eindhoven DC,Manager_Eindhoven,TL_DC004_A,Team_A,Night,EMP0098,Employee_0098,Picker,176.8,164.2,129.8,6.9,86.0,6.8,8.41,311.65,332,1581,1006,1118,105,4.5,97.3,0.99,95.7,0.8,0,None
2025-01-02,WK01,2025-01,Germany,DACH,DC008,Munich DC,Manager_Munich,TL_DC008_A,Team_A,Evening,EMP0229,Employee_0229,Picker,157.4,144.1,90.5,7.3,87.9,3.1,7.75,268.24,238,1036,1057,1167,105,12.9,98.8,2.5,96.0,3.7,0,None
2025-01-02,WK01,2025-01,Netherlands,Benelux,DC002,Rotterdam DC,Manager_Rotterdam,TL_DC002_B,Team_B,Night,EMP0046,Employee_0046,Warehouse Associate,172.1,155.3,130.0,7.9,89.1,8.0,7.99,219.97,251,765,846,904,75.3,26.1,98.0,1.19,98.7,2.3,0,None
2025-01-02,WK01,2025-01,Germany,DACH,DC008,Munich DC,Manager_Munich,TL_DC008_C,Team_C,Night,EMP0247,Employee_0247,Warehouse Associate,154.0,121.3,135.3,7.5,89.1,7.8,8.23,304.46,221,873,1220,1326,105,13.5,97.7,1.6,97.6,4.2,0,None
2025-01-02,WK01,2025-01,Germany,DACH,DC005,Muelheim DC,Manager_Muelheim,TL_DC005_B,Team_B,Night,EMP0144,Employee_0144,Replenisher,171.1,131.6,115.1,7.1,83.5,7.1,9.17,311.95,195,1017,875,784,60.3,19.8,99.7,1.52,100,2.4,0,None
2025-01-02,WK01,2025-01,Netherlands,Benelux,DC002,Rotterdam DC,Manager_Rotterdam,TL_DC002_D,Team_D,Morning,EMP0064,Employee_0064,Packer,160.6,137.2,125.0,6.2,87.8,6.9,8.28,226.8,248,960,750,745,62.1,27.2,98.4,2.46,98.7,4.0,0,None
2025-01-02,WK01,2025-01,Belgium,Benelux,DC012,Antwerp DC,Manager_Antwerp,TL_DC012_C,Team_C,Evening,EMP0375,Employee_0375,Packer,179.4,131.5,159.7,8.1,88.9,7.2,7.7,246.78,281,968,676,746,71.0,23.1,99.7,2.2,95.7,3.9,0,None
2025-01-02,WK01,2025-01,Germany,DACH,DC005,Muelheim DC,Manager_Muelheim,TL_DC005_B,Team_B,Morning,EMP0141,Employee_0141,Warehouse Associate,186.3,166.6,137.3,4.1,89.5,2.7,7.55,202.09,303,1195,809,781,60.1,30.1,97.9,2.82,96.3,4.7,0,None
2025-01-02,WK01,2025-01,Netherlands,Benelux,DC004,Eindhoven DC,Manager_Eindhoven,TL_DC004_B,Team_B,Night,EMP0109,Employee_0109,Warehouse Associate,161.1,137.1,124.7,6.9,87.5,2.5,7.94,196.41,240,1376,1088,1187,105,5.4,97.0,0.79,96.9,4.0,0,None
2025-01-02,WK01,2025-01,Germany,DACH,DC006,Hamburg DC,Manager_Hamburg,TL_DC006_A,Team_A,Morning,EMP0164,Employee_0164,Picker,192.6,162.9,161.9,6.5,84.9,6.9,8.86,310.69,317,1642,811,895,71.6,14.8,100,0.46,100,4.8,0,None
2025-01-02,WK01,2025-01,Netherlands,Benelux,DC002,Rotterdam DC,Manager_Rotterdam,TL_DC002_D,Team_D,Night,EMP0062,Employee_0062,Warehouse Associate,130.8,133.4,107.5,6.1,85.4,6.4,7.96,242.78,210,1061,823,762,63.5,38.4,97.6,0.32,99.0,4.4,0,None
2025-01-02,WK01,2025-01,Netherlands,Benelux,DC002,Rotterdam DC,Manager_Rotterdam,TL_DC002_D,Team_D,Evening,EMP0061,Employee_0061,Picker,154.6,159.7,134.5,6.0,89.2,4.7,7.81,274.36,295,1089,1064,1272,105,16.3,97.2,2.36,95.9,2.5,4,Safety incident event
2025-01-02,WK01,2025-01,Germany,DACH,DC006,Hamburg DC,Manager_Hamburg,TL_DC006_A,Team_A,Evening,EMP0167,Employee_0167,Picker,170.7,140.3,139.2,6.3,94.4,1.7,8.49,210.42,258,834,1057,1159,92.7,20.5,97.6,1.57,98.9,2.4,0,None
2025-01-02,WK01,2025-01,Netherlands,Benelux,DC004,Eindhoven DC,Manager_Eindhoven,TL_DC004_B,Team_B,Evening,EMP0107,Employee_0107,Packer,184.9,165.9,142.5,4.2,89.4,5.1,7.4,239.51,311,957,826,965,105,20.8,97.9,1.98,95.8,0.4,0,None
2025-01-02,WK01,2025-01,Germany,DACH,DC008,Munich DC,Manager_Munich,TL_DC008_D,Team_D,Evening,EMP0256,Employee_0256,Replenisher,174.7,142.3,121.6,8.0,91.8,5.1,8.92,256.39,225,1003,714,744,67.6,18.3,97.0,3.91,95.2,2.0,0,None
2025-01-02,WK01,2025-01,Belgium,Benelux,DC011,Brussels DC,Manager_Brussels,TL_DC011_A,Team_A,Morning,EMP0326,Employee_0326,Replenisher,162.0,153.5,139.5,8.0,89.6,2.6,8.65,298.8,256,1183,925,908,105,24.0,98.3,1.71,96.9,3.7,0,None
2025-01-02,WK01,2025-01,Germany,DACH,DC009,Cologne DC,Manager_Cologne,TL_DC009_A,Team_A,Evening,EMP0264,Employee_0264,Replenisher,203.2,173.0,131.9,6.3,90.7,3.8,8.64,220.69,311,1587,747,819,81.9,16.3,97.7,1.89,96.2,5.3,0,None
2025-01-02,WK01,2025-01,Germany,DACH,DC008,Munich DC,Manager_Munich,TL_DC008_A,Team_A,Evening,EMP0232,Employee_0232,Picker,188.1,137.0,136.7,3.2,86.6,6.2,8.38,279.52,242,1074,913,816,74.2,5.8,95.2,1.16,94.8,1.0,0,None
2025-01-02,WK01,2025-01,Netherlands,Benelux,DC004,Eindhoven DC,Manager_Eindhoven,TL_DC004_A,Team_A,Night,EMP0097,Employee_0097,Packer,168.5,129.8,124.4,5.7,89.0,10.0,9.08,295.15,235,835,776,880,105,16.0,98.7,2.99,95.1,6.7,0,None
2025-01-02,WK01,2025-01,Germany,DACH,DC007,Berlin DC,Manager_Berlin,TL_DC007_B,Team_B,Evening,EMP0207,Employee_0207,Replenisher,186.8,166.1,149.6,5.2,90.4,6.7,8.87,273.84,352,1959,682,776,86.2,28.6,97.9,2.78,95.9,1.8,0,None
2025-01-02,WK01,2025-01,Germany,DACH,DC007,Berlin DC,Manager_Berlin,TL_DC007_B,Team_B,Morning,EMP0208,Employee_0208,Replenisher,190.6,148.2,168.4,7.1,89.8,6.1,7.5,194.33,238,789,785,816,90.7,0,100.0,1.71,100,5.3,0,None
2025-01-02,WK01,2025-01,Belgium,Benelux,DC012,Antwerp DC,Manager_Antwerp,TL_DC012_A,Team_A,Night,EMP0357,Employee_0357,Picker,150.5,177.2,142.7,7.4,90.0,6.1,9.18,282.62,386,1836,733,737,70.2,9.6,95.6,2.18,97.0,4.2,0,None
2025-01-02,WK01,2025-01,Germany,DACH,DC005,Muelheim DC,Manager_Muelheim,TL_DC005_D,Team_D,Morning,EMP0157,Employee_0157,Warehouse Associate,217.2,143.7,135.6,6.3,94.8,5.5,9.42,307.32,294,1000,727,680,52.3,31.5,98.1,1.64,98.3,0,0,None
2025-01-02,WK01,2025-01,Germany,DACH,DC008,Munich DC,Manager_Munich,TL_DC008_C,Team_C,Morning,EMP0248,Employee_0248,Replenisher,144.1,124.8,113.1,6.1,90.3,6.5,9.1,314.55,186,866,842,888,80.7,1.1,96.3,0.95,95.1,5.3,0,None
2025-01-02,WK01,2025-01,Netherlands,Benelux,DC002,Rotterdam DC,Manager_Rotterdam,TL_DC002_A,Team_A,Evening,EMP0039,Employee_0039,Replenisher,181.0,161.7,152.2,10.0,89.3,6.5,9.42,295.08,248,1294,1078,1020,85.0,20.0,97.6,2.6,97.3,4.6,0,None
2025-01-02,WK01,2025-01,Germany,DACH,DC005,Muelheim DC,Manager_Muelheim,TL_DC005_D,Team_D,Evening,EMP0158,Employee_0158,Replenisher,168.6,147.5,131.1,5.6,87.6,4.7,8.13,213.02,264,835,740,739,56.8,18.6,96.3,1.97,98.3,1.1,0,None
2025-01-02,WK01,2025-01,Netherlands,Benelux,DC004,Eindhoven DC,Manager_Eindhoven,TL_DC004_A,Team_A,Morning,EMP0101,Employee_0101,Packer,214.3,176.3,154.3,6.6,88.6,2.0,8.16,295.45,267,931,727,794,101.8,42.9,96.4,3.04,95.2,2.5,0,None
2025-01-02,WK01,2025-01,Netherlands,Benelux,DC004,Eindhoven DC,Manager_Eindhoven,TL_DC004_C,Team_C,Night,EMP0115,Employee_0115,Replenisher,173.8,142.5,128.1,3.9,89.7,8.0,8.48,325.98,312,1199,851,780,100.0,8.2,95.1,3.11,96.6,4.1,0,None
2025-01-02,WK01,2025-01,Netherlands,Benelux,DC002,Rotterdam DC,Manager_Rotterdam,TL_DC002_B,Team_B,Morning,EMP0047,Employee_0047,Packer,192.5,173.3,166.3,4.9,89.0,4.5,7.43,276.13,310,1190,1153,1357,105,14.2,99.5,1.08,99.8,4.0,0,None
2025-01-02,WK01,2025-01,Netherlands,Benelux,DC003,Utrecht DC,Manager_Utrecht,TL_DC003_C,Team_C,Evening,EMP0085,Employee_0085,Picker,172.5,136.3,106.3,9.7,90.4,6.1,8.65,257.86,254,1299,1041,969,102.0,24.1,98.4,2.72,96.6,3.0,0,None
2025-01-02,WK01,2025-01,Germany,DACH,DC005,Muelheim DC,Manager_Muelheim,TL_DC005_B,Team_B,Morning,EMP0139,Employee_0139,Picker,221.3,158.4,154.3,6.1,87.5,4.9,7.82,267.19,344,1330,1088,1268,97.5,32.5,98.1,1.53,98.1,2.2,0,None
2025-01-02,WK01,2025-01,Germany,DACH,DC006,Hamburg DC,Manager_Hamburg,TL_DC006_D,Team_D,Morning,EMP0190,Employee_0190,Packer,183.7,160.4,127.9,7.1,92.8,6.0,8.12,245.69,234,1351,1233,1189,95.1,8.8,97.1,2.32,94.5,2.9,0,None
2025-01-03,WK01,2025-01,Germany,DACH,DC007,Berlin DC,Manager_Berlin,TL_DC007_C,Team_C,Night,EMP0212,Employee_0212,Picker,183.3,128.2,153.1,8.1,86.8,7.9,8.99,279.79,252,1310,875,824,91.6,3.2,96.3,3.55,98.8,7.1,0,None
2025-01-03,WK01,2025-01,Germany,DACH,DC006,Hamburg DC,Manager_Hamburg,TL_DC006_D,Team_D,Evening,EMP0190,Employee_0190,Packer,176.2,135.6,153.5,4.9,92.4,4.9,8.13,231.42,298,1711,995,1170,93.6,31.9,98.1,1.73,97.9,1.0,0,None
2025-01-03,WK01,2025-01,Germany,DACH,DC005,Muelheim DC,Manager_Muelheim,TL_DC005_B,Team_B,Night,EMP0143,Employee_0143,Packer,190.4,153.4,126.9,6.2,90.5,8.2,9.08,315.03,311,1236,1020,964,74.2,15.9,98.8,1.4,94.9,1.0,0,None
2025-01-03,WK01,2025-01,Netherlands,Benelux,DC003,Utrecht DC,Manager_Utrecht,TL_DC003_A,Team_A,Morning,EMP0072,Employee_0072,Packer,175.9,164.9,133.8,6.8,87.7,3.5,7.35,210.43,265,1471,696,667,70.2,28.2,98.4,1.47,97.0,5.9,0,None
2025-01-03,WK01,2025-01,Germany,DACH,DC007,Berlin DC,Manager_Berlin,TL_DC007_C,Team_C,Morning,EMP0214,Employee_0214,Packer,151.1,151.7,158.5,7.1,87.3,7.7,8.61,307.27,297,1148,633,714,79.3,0.7,97.9,2.9,100,3.6,0,None
2025-01-03,WK01,2025-01,Germany,DACH,DC009,Cologne DC,Manager_Cologne,TL_DC009_A,Team_A,Morning,EMP0257,Employee_0257,Packer,167.6,161.5,158.6,6.3,89.9,2.3,7.58,213.78,266,935,665,627,62.7,15.9,97.5,2.55,97.7,0.9,0,None
2025-01-03,WK01,2025-01,Netherlands,Benelux,DC002,Rotterdam DC,Manager_Rotterdam,TL_DC002_B,Team_B,Night,EMP0044,Employee_0044,Packer,166.0,134.1,116.3,5.5,88.2,8.7,8.03,273.29,204,685,972,891,74.2,14.0,98.6,3.12,96.2,3.7,0,None
2025-01-03,WK01,2025-01,Belgium,Benelux,DC012,Antwerp DC,Manager_Antwerp,TL_DC012_B,Team_B,Night,EMP0362,Employee_0362,Picker,201.4,137.7,135.9,6.3,93.3,2.8,8.65,285.52,267,1267,550,635,60.5,0,95.8,1.63,98.9,4.1,0,None
2025-01-03,WK01,2025-01,Germany,DACH,DC008,Munich DC,Manager_Munich,TL_DC008_D,Team_D,Evening,EMP0254,Employee_0254,Replenisher,164.3,124.4,100.8,5.8,91.3,4.2,8.65,280.24,227,785,795,870,79.1,11.0,98.8,2.54,99.7,3.7,0,None
2025-01-03,WK01,2025-01,Netherlands,Benelux,DC004,Eindhoven DC,Manager_Eindhoven,TL_DC004_A,Team_A,Evening,EMP0100,Employee_0100,Picker,151.4,143.0,140.9,6.3,90.2,2.1,7.93,208.34,281,1488,953,879,105,17.3,95.4,1.16,100,2.6,0,None
2025-01-03,WK01,2025-01,Germany,DACH,DC006,Hamburg DC,Manager_Hamburg,TL_DC006_C,Team_C,Evening,EMP0179,Employee_0179,Packer,199.2,108.8,90.4,7.6,84.5,6.1,9.07,301.85,233,735,818,880,70.4,17.4,98.8,2.24,96.3,3.5,0,None
2025-01-03,WK01,2025-01,Netherlands,Benelux,DC004,Eindhoven DC,Manager_Eindhoven,TL_DC004_D,Team_D,Morning,EMP0124,Employee_0124,Replenisher,188.7,155.7,132.2,6.6,94.3,0,7.29,256.55,332,1509,823,970,105,13.1,96.8,3.34,96.5,4.2,0,None
2025-01-03,WK01,2025-01,Netherlands,Benelux,DC002,Rotterdam DC,Manager_Rotterdam,TL_DC002_C,Team_C,Morning,EMP0055,Employee_0055,Warehouse Associate,185.4,166.5,133.8,2.3,87.0,8.3,8.18,271.92,253,1196,1076,959,79.9,0,98.1,1.1,96.4,4.2,0,None
2025-01-03,WK01,2025-01,Germany,DACH,DC007,Berlin DC,Manager_Berlin,TL_DC007_A,Team_A,Morning,EMP0197,Employee_0197,Replenisher,214.8,142.3,148.7,8.5,88.5,7.9,8.02,288.95,252,1437,1195,1334,105,31.4,98.7,3.19,97.6,2.4,0,None
2025-01-03,WK01,2025-01,Netherlands,Benelux,DC002,Rotterdam DC,Manager_Rotterdam,TL_DC002_C,Team_C,Morning,EMP0049,Employee_0049,Warehouse Associate,189.5,122.4,131.2,4.6,86.7,7.1,8.97,234.02,185,622,922,968,80.7,0.7,97.4,2.22,95.5,2.5,0,None
2025-01-03,WK01,2025-01,Germany,DACH,DC008,Munich DC,Manager_Munich,TL_DC008_A,Team_A,Night,EMP0226,Employee_0226,Warehouse Associate,163.6,131.1,123.6,6.7,86.9,6.5,9.24,325.97,190,792,1131,1084,98.5,18.7,97.7,1.29,97.3,3.8,0,None
2025-01-03,WK01,2025-01,Germany,DACH,DC006,Hamburg DC,Manager_Hamburg,TL_DC006_A,Team_A,Evening,EMP0166,Employee_0166,Picker,182.9,137.9,130.3,1.9,85.1,7.6,9.28,296.31,247,1330,1064,1058,84.6,18.9,97.2,0.69,96.1,4.0,0,None
2025-01-03,WK01,2025-01,Germany,DACH,DC010,Frankfurt DC,Manager_Frankfurt,TL_DC010_A,Team_A,Morning,EMP0296,Employee_0296,Replenisher,159.3,177.4,138.5,4.9,86.2,5.0,9.0,237.58,380,1279,807,758,65.9,33.9,98.3,3.2,96.9,4.2,0,None
2025-01-03,WK01,2025-01,Netherlands,Benelux,DC002,Rotterdam DC,Manager_Rotterdam,TL_DC002_D,Team_D,Evening,EMP0062,Employee_0062,Warehouse Associate,170.5,145.3,131.7,2.6,92.4,3.0,8.58,242.41,293,1118,850,997,83.1,11.3,98.4,1.29,98.4,0,0,None
2025-01-03,WK01,2025-01,Germany,DACH,DC006,Hamburg DC,Manager_Hamburg,TL_DC006_B,Team_B,Morning,EMP0173,Employee_0173,Warehouse Associate,180.4,147.5,132.9,9.3,88.4,3.1,8.21,274.46,260,1023,950,866,69.3,23.2,95.7,1.0,99.8,4.2,0,None
2025-01-03,WK01,2025-01,Netherlands,Benelux,DC001,Amsterdam DC,Manager_Amsterdam,TL_DC001_D,Team_D,Night,EMP0027,Employee_0027,Warehouse Associate,123.6,117.4,145.5,7.4,88.1,8.2,8.94,344.23,187,956,949,1060,105,14.4,98.7,2.93,99.9,3.5,0,None
2025-01-03,WK01,2025-01,Belgium,Benelux,DC011,Brussels DC,Manager_Brussels,TL_DC011_B,Team_B,Evening,EMP0329,Employee_0329,Packer,187.5,146.9,120.3,5.4,85.1,4.5,7.18,249.61,299,1465,1111,1275,105,11.2,98.3,2.45,96.4,1.3,0,None
2025-01-03,WK01,2025-01,Germany,DACH,DC007,Berlin DC,Manager_Berlin,TL_DC007_D,Team_D,Evening,EMP0221,Employee_0221,Replenisher,190.8,131.1,118.2,5.3,91.8,7.0,8.98,239.04,257,857,1369,1587,105,27.2,98.4,2.17,96.9,4.9,0,None
2025-01-03,WK01,2025-01,Netherlands,Benelux,DC001,Amsterdam DC,Manager_Amsterdam,TL_DC001_B,Team_B,Night,EMP0016,Employee_0016,Replenisher,196.9,158.7,108.7,5.1,87.1,4.1,7.97,233.87,310,1595,1110,1018,105,19.3,96.9,2.08,97.8,1.5,0,None
2025-01-03,WK01,2025-01,Netherlands,Benelux,DC003,Utrecht DC,Manager_Utrecht,TL_DC003_C,Team_C,Night,EMP0087,Employee_0087,Replenisher,151.1,115.0,123.4,6.2,93.2,7.6,9.0,247.64,245,856,1004,1155,105,0.9,98.2,2.58,94.2,4.0,0,None
2025-01-03,WK01,2025-01,Netherlands,Benelux,DC004,Eindhoven DC,Manager_Eindhoven,TL_DC004_C,Team_C,Night,EMP0113,Employee_0113,Warehouse Associate,154.9,134.3,130.4,5.8,92.0,6.7,9.21,311.83,197,836,782,803,102.9,8.9,97.0,2.45,99.3,2.0,0,None
2025-01-03,WK01,2025-01,Netherlands,Benelux,DC004,Eindhoven DC,Manager_Eindhoven,TL_DC004_B,Team_B,Evening,EMP0109,Employee_0109,Warehouse Associate,196.3,142.8,151.2,6.4,89.2,7.1,9.01,319.31,243,1291,822,906,105,24.5,98.0,1.45,96.5,3.2,0,None
2025-01-03,WK01,2025-01,Netherlands,Benelux,DC002,Rotterdam DC,Manager_Rotterdam,TL_DC002_C,Team_C,Morning,EMP0052,Employee_0052,Picker,178.9,170.1,121.6,5.7,92.2,6.7,8.05,218.94,284,928,995,904,75.3,12.4,97.7,0.88,97.0,2.5,0,None
2025-01-03,WK01,2025-01,Netherlands,Benelux,DC002,Rotterdam DC,Manager_Rotterdam,TL_DC002_A,Team_A,Morning,EMP0033,Employee_0033,Packer,193.0,166.1,161.4,4.6,92.1,3.8,8.42,212.53,335,1047,791,869,72.4,6.3,96.6,2.1,97.5,2.5,0,None
2025-01-03,WK01,2025-01,Netherlands,Benelux,DC002,Rotterdam DC,Manager_Rotterdam,TL_DC002_C,Team_C,Morning,EMP0056,Employee_0056,Replenisher,166.4,117.7,142.9,8.8,89.7,7.6,7.92,225.42,194,827,1025,1086,90.5,20.2,98.9,1.82,96.7,4.7,0,None
2025-01-03,WK01,2025-01,Germany,DACH,DC005,Muelheim DC,Manager_Muelheim,TL_DC005_A,Team_A,Evening,EMP0134,Employee_0134,Picker,179.5,172.7,150.7,6.2,91.1,7.6,8.9,282.3,302,930,944,946,72.8,25.8,97.9,3.6,97.4,2.3,0,None
2025-01-03,WK01,2025-01,Germany,DACH,DC006,Hamburg DC,Manager_Hamburg,TL_DC006_C,Team_C,Night,EMP0181,Employee_0181,Replenisher,139.4,127.7,115.5,6.7,89.2,6.0,8.68,299.53,227,883,904,895,71.6,19.0,97.1,3.27,95.4,3.6,0,None
2025-01-03,WK01,2025-01,Germany,DACH,DC005,Muelheim DC,Manager_Muelheim,TL_DC005_A,Team_A,Evening,EMP0133,Employee_0133,Packer,185.8,175.2,155.1,5.1,90.5,7.4,7.44,258.95,254,1114,1043,974,74.9,21.6,98.8,1.76,95.2,2.4,0,None
2025-01-03,WK01,2025-01,Germany,DACH,DC010,Frankfurt DC,Manager_Frankfurt,TL_DC010_D,Team_D,Morning,EMP0319,Employee_0319,Replenisher,199.2,146.9,112.2,7.1,85.9,4.2,7.98,247.02,208,1178,913,894,77.7,6.2,97.7,4.18,98.2,5.7,0,None
2025-01-03,WK01,2025-01,Germany,DACH,DC005,Muelheim DC,Manager_Muelheim,TL_DC005_D,Team_D,Morning,EMP0156,Employee_0156,Picker,185.7,164.4,153.5,8.5,90.9,6.9,8.57,289.13,232,704,757,887,68.2,9.5,98.2,2.25,96.3,2.4,0,None
2025-01-03,WK01,2025-01,Germany,DACH,DC006,Hamburg DC,Manager_Hamburg,TL_DC006_A,Team_A,Morning,EMP0167,Employee_0167,Picker,186.5,155.4,132.3,6.0,88.6,3.0,7.41,219.89,338,1154,948,872,69.8,36.0,98.5,1.23,95.5,4.9,0,None
2025-01-03,WK01,2025-01,Belgium,Benelux,DC012,Antwerp DC,Manager_Antwerp,TL_DC012_C,Team_C,Morning,EMP0372,Employee_0372,Warehouse Associate,177.7,142.5,148.2,7.0,86.0,5.3,8.78,310.07,252,1018,1019,1033,98.4,22.8,97.5,1.14,96.5,4.2,0,None
2025-01-03,WK01,2025-01,Germany,DACH,DC010,Frankfurt DC,Manager_Frankfurt,TL_DC010_C,Team_C,Night,EMP0308,Employee_0308,Packer,144.5,148.9,131.9,7.5,88.3,7.3,9.33,326.09,287,980,994,990,86.1,27.9,97.8,2.21,97.5,1.6,0,None
